#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
33342420269362,67948,-0.184417814,-0.205987468,-1.41179729,-0.00102282211,-0.855167925,0.00968485698,-0.518259645
33342438823685,67966,-0.184414983,-0.205993116,-1.41181242,-0.00102157518,-0.855165422,0.0096971374,-0.518263578
33342453528060,67980,-0.184419543,-0.205992639,-1.41182029,-0.00101406814,-0.855164826,0.00969482958,-0.518264532
33342470239675,67997,-0.184418291,-0.205994919,-1.41182959,-0.00101608026,-0.855167687,0.0096921334,-0.518259823
33342486837643,68013,-0.184415117,-0.205997437,-1.41184032,-0.00102116319,-0.855170727,0.00969157368,-0.518254936
33342503508893,68030,-0.184428751,-0.205995232,-1.41184807,-0.00101903849,-0.855168939,0.00970192906,-0.518257618
33342520177435,68047,-0.184444264,-0.205991507,-1.41185546,-0.00101511611,-0.855166674,0.00970836077,-0.518261373
33342536838008,68063,-0.184459895,-0.205987483,-1.41186452,-0.00101713662,-0.855166972,0.00970823411,-0.518260837
33342553736497,68079,-0.184468314,-0.205988973,-1.41187441,-0.00101968821,-0.855168939,0.00970478076,-0.518257558
33342570172383,68097,-0.184443027,-0.206016541,-1.41188216,-0.00101161166,-0.85516727,0.00970852189,-0.518260241
33342586841810,68113,-0.184424847,-0.20601809,-1.41186929,-0.00101322983,-0.855167508,0.00971102342,-0.518259943
33342603513685,68129,-0.18440713,-0.20603691,-1.4118793,-0.00101590389,-0.855166197,0.00970932283,-0.518262029
33342620374727,68146,-0.184396952,-0.206042185,-1.41188872,-0.00101717841,-0.855170906,0.00970265828,-0.518254399
33342636855977,68162,-0.184387475,-0.206036702,-1.41189182,-0.00101994805,-0.855169833,0.0097039137,-0.518256128
33342655145664,68180,-0.184386507,-0.206034362,-1.41189408,-0.00101666956,-0.855171442,0.00970547833,-0.518253446
33342670176862,68196,-0.184389532,-0.206030145,-1.41188729,-0.00101876305,-0.855174661,0.00969972182,-0.5182482
33342686844466,68212,-0.184392855,-0.206025988,-1.41188014,-0.00102096156,-0.855176508,0.0096951602,-0.51824528
33342703506341,68229,-0.184390217,-0.206024975,-1.41187203,-0.00101824082,-0.855175197,0.00969419442,-0.518247426
33342722717070,68246,-0.184377313,-0.206024349,-1.41185689,-0.001015555,-0.855174363,0.0096960403,-0.518248796
33342736854154,68262,-0.184375823,-0.206023827,-1.41185284,-0.00102234434,-0.855175018,0.00969332736,-0.518247783
33342753509987,68278,-0.184366837,-0.206021339,-1.41185009,-0.00102704694,-0.8551718,0.00968880486,-0.518253088
33342770261654,68296,-0.184356585,-0.206017539,-1.41184735,-0.00102739991,-0.855170608,0.00969188567,-0.518255115
33342786843581,68312,-0.184346944,-0.206013545,-1.41183531,-0.0010215519,-0.855166972,0.00969585869,-0.518260956
33342803527331,68328,-0.184331864,-0.206012502,-1.41182482,-0.00103113521,-0.855169654,0.00969423726,-0.518256605
33342820238685,68344,-0.18432273,-0.206014782,-1.41182184,-0.00103625515,-0.855170727,0.00969141629,-0.518254817
33342836856758,68362,-0.184310928,-0.206027538,-1.41182435,-0.00103787065,-0.855169177,0.00968943909,-0.518257499
33342853524518,68378,-0.184301972,-0.206033647,-1.41182721,-0.0010308791,-0.855169535,0.00969408173,-0.518256783
33342870180508,68394,-0.184295088,-0.206038415,-1.4118309,-0.00103330659,-0.855167866,0.00968982466,-0.518259585
33342887017383,68411,-0.184287623,-0.206044137,-1.41183615,-0.00104174926,-0.855170131,0.00968793686,-0.51825583
33342903509570,68428,-0.184274226,-0.206041217,-1.41183496,-0.00104244915,-0.855171204,0.00969116483,-0.518254161
33342920508789,68444,-0.18424955,-0.206027955,-1.41183138,-0.00103848008,-0.855172217,0.00969698839,-0.518252313
33342936863268,68460,-0.184233516,-0.206020743,-1.41183007,-0.00104700297,-0.855175138,0.00969738699,-0.518247485
33342953510612,68477,-0.184229344,-0.206026778,-1.41183233,-0.00105192675,-0.855177164,0.0096917795,-0.518244207
33342970308060,68494,-0.18422468,-0.20603019,-1.41183591,-0.00104959856,-0.855178475,0.0096952701,-0.518242002
33342986845508,68510,-0.184229866,-0.206034511,-1.41183841,-0.001042763,-0.855179071,0.00969419256,-0.518241048
33343003542903,68527,-0.18423757,-0.206042469,-1.41184187,-0.00104628515,-0.85517925,0.00969290826,-0.51824069
33343020306185,68543,-0.184238434,-0.20604381,-1.41184616,-0.00104749796,-0.855181158,0.00968964025,-0.518237591
