#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
571808198009,1259,0.0101385564,-0.0150996298,-0.0112300739,-0.0880960599,-0.0718630254,0.0170914717,0.993369341
571824776394,1275,0.0101889111,-0.0139910281,-0.0104908869,-0.0821617916,-0.0735727623,0.0183225237,0.993730783
571841449623,1292,0.010306593,-0.0124241821,-0.00940712169,-0.0736464635,-0.0755950287,0.0191516019,0.994230747
571858118894,1309,0.0105607286,-0.0105587617,-0.00804967806,-0.063323915,-0.0778732896,0.0190688856,0.994767427
571874783998,1325,0.0110188462,-0.00890687853,-0.00676702708,-0.0539730079,-0.079932563,0.0173235238,0.995187223
571891462696,1341,0.011591956,-0.00737935305,-0.0055135116,-0.0451475754,-0.0819766968,0.0147974556,0.995501161
571908136654,1358,0.0121725053,-0.0058799684,-0.00423195213,-0.036313951,-0.0837629139,0.0119311288,0.995752335
571924784102,1375,0.0126392022,-0.00475044921,-0.0032287389,-0.0295109749,-0.0847264454,0.00913471263,0.995925248
571941691602,1391,0.0128989778,-0.00396864116,-0.00252657756,-0.0247596093,-0.0852111131,0.00744046969,0.99602747
571958136863,1408,0.0129932277,-0.00363726541,-0.00222717971,-0.0227301233,-0.0853071213,0.0067109596,0.996072769
571974790613,1425,0.0129991174,-0.00368196517,-0.00226479024,-0.022975022,-0.0850616395,0.00641946215,0.996090114
571991443738,1441,-0.0370888673,0.0416823663,-0.00958919153,-0.0302919131,-0.0818047598,0.00636598375,0.99616766
572008110977,1457,-0.187393188,0.162477911,-0.412596852,-0.0333382636,-0.0620241053,0.00669284165,0.997495294
572024792436,1475,-0.339624286,0.273925692,-0.780017257,-0.0377796702,-0.0433467589,0.00757472264,0.998316765
572041447071,1491,-0.339614093,0.272703946,-0.779971898,-0.042062588,-0.0421293676,0.00879605301,0.998187602
572058246029,1507,-0.339667588,0.271504819,-0.779850662,-0.0467101857,-0.0404018015,0.0106638223,0.99803412
572074778373,1524,-0.339791864,0.270182371,-0.779586792,-0.0524538085,-0.0382117964,0.0130350245,0.997806907
572091487488,1540,-0.339979112,0.268860877,-0.779258251,-0.0582936853,-0.0360322669,0.0153790731,0.99753046
572108111706,1557,-0.340239555,0.26760754,-0.778918326,-0.0643696338,-0.0335241146,0.0173667204,0.997211754
572124783373,1574,-0.340584993,0.266620934,-0.778511763,-0.0698458254,-0.0307084192,0.0186821129,0.996910036
572141467019,1590,-0.340957582,0.265980542,-0.778098762,-0.0738608092,-0.028006142,0.0190399606,0.996693432
572158193008,1606,-0.341311216,0.265546143,-0.7776528,-0.0772430971,-0.0257142372,0.0183871016,0.996511042
572174778894,1623,-0.341712326,0.265225708,-0.777181864,-0.0806465521,-0.023662081,0.0173990987,0.996309996
572191455977,1640,-0.341961801,0.265058041,-0.776672244,-0.0835768059,-0.0217878036,0.0166548025,0.99612397
572208115613,1656,-0.342120618,0.264992326,-0.776224673,-0.0856830105,-0.0202385578,0.0159040093,0.995989919
572224781758,1673,-0.342353433,0.265016586,-0.775812924,-0.0876686126,-0.0187971182,0.0148616657,0.995861471
572241503008,1690,-0.342476636,0.265186727,-0.775377035,-0.0898438767,-0.0174259786,0.0137150232,0.995708942
572258246654,1706,-0.342610598,0.265357643,-0.774940193,-0.0922454521,-0.0161859393,0.0128010465,0.995522499
572274780717,1721,-0.342694104,0.265478939,-0.774523675,-0.094761312,-0.0150852706,0.0121387551,0.995311737
572291446290,1739,-0.342819273,0.265498728,-0.774026036,-0.0980493575,-0.0136388242,0.0113515686,0.99502337
572308478373,1756,-0.343059868,0.265378535,-0.77353394,-0.101113319,-0.0117004933,0.0102766221,0.994753063
572324812383,1772,-0.343334973,0.265209377,-0.773052633,-0.104273282,-0.00925479922,0.00870838109,0.994467497
572341442488,1789,-0.343774408,0.264792979,-0.772461295,-0.10927131,-0.00591098564,0.00660076877,0.99397248
572358117540,1806,-0.344415188,0.263970554,-0.77171284,-0.116978295,-0.000703079684,0.00505786203,0.993121386
572374781550,1822,-0.345263183,0.262428701,-0.770924687,-0.124998152,0.00591268297,0.00518180151,0.992125869
572391445508,1838,-0.346237987,0.260554373,-0.76993829,-0.134285495,0.0139422938,0.0067083789,0.990821898
572408163269,1855,-0.347306013,0.258481503,-0.768683314,-0.144802615,0.0228371192,0.00901775807,0.989155889
572424866810,1872,-0.348237514,0.256317139,-0.767312229,-0.154458866,0.0316298045,0.011788561,0.987422407
572441552748,1888,-0.349005669,0.254499584,-0.766046464,-0.162589282,0.0394318178,0.014048052,0.985805511
572458147696,1904,-0.34971267,0.253033906,-0.764816403,-0.168861911,0.0456167497,0.0155047681,0.984461546
572474778008,1922,-0.350325048,0.252183706,-0.763837874,-0.174596205,0.0507967025,0.0153384749,0.983209372
572491505352,1938,-0.35068813,0.251903117,-0.763128459,-0.178584039,0.053740073,0.0143794958,0.982350767
572508109779,1954,-0.350788653,0.251819938,-0.762290239,-0.181461781,0.0550394766,0.0138781387,0.981758475
